,gender,id,nobelPrizes,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.continent.en,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,familyName.en,familyName.se,fullName.en,fullName.se,givenName.en,givenName.se,knownName.en,knownName.se,links.action,links.href,links.rel,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.continent.en,death.place.country.en,death.place.country.no,death.place.country.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,acronym,nativeName,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.continent.en,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,orgName.en,orgName.se,penName,orgName.no,familyName.no,fullName.no,givenName.no,knownName.no
798,male,273,"[{'affiliations': [{'city': {'en': 'New Haven, CT', 'no': 'New Haven, CT', 'se': 'New Haven, CT'}, 'cityNow': {'en': 'New Haven, CT', 'no': 'New Haven, CT', 'se': 'New Haven, CT'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'New Haven, CT, USA', 'no': 'New Haven, CT, USA', 'se': 'New Haven, CT, USA'}, 'name': {'en': 'Yale University', 'no': 'Yale University', 'se': 'Yale University'}, 'nameNow': {'en': 'Yale University'}}], 'awardYear': '1989', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'dateAwarded': '1989-10-12', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1989', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discovery of catalytic properties of RNA', 'se': 'för deras upptäckt av katalytiska egenskaper hos RNA'}, 'portion': '1/2', 'prizeAmount': 3000000, 'prizeAmountAdjusted': 5242311, 'prizeStatus': 'received', 'sortOrder': '1'}]",1939-05-07,Montreal,Montreal,Montreal,Montreal,Montreal,Montreal,North America,Canada,Canada,Kanada,Canada,Canada,Kanada,"Montreal, Canada","Montreal, Canada","Montreal, Kanada",Altman,Altman,Sidney Altman,Sidney Altman,Sidney,Sidney,Sidney Altman,Sidney Altman,Get,http://masterdataapi.nobelprize.org/2/laureate/273,laureate,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,female,601,"[{'awardYear': '1928', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1928', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'principally for her powerful descriptions of Northern life during the Middle Ages', 'se': 'förnämligast för hennes mäktiga skildringar ur Nordens medeltida liv'}, 'portion': '1', 'prizeAmount': 156939, 'prizeAmountAdjusted': 4458494, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'Norway', 'no': 'Norge', 'se': 'Norge'}, 'countryNow': {'en': 'Norway', 'no': 'Norge', 'se': 'Norge'}, 'locationString': {'en': 'Norway', 'no': 'Norge', 'se': 'Norge'}}], 'sortOrder': '1'}]",1882-05-20,Kalundborg,Kalundborg,Kalundborg,Kalundborg,Kalundborg,Kalundborg,Europe,Denmark,Danmark,Danmark,Denmark,Danmark,Danmark,"Kalundborg, Denmark","Kalundborg, Danmark","Kalundborg, Danmark",Undset,Undset,Sigrid Undset,Sigrid Undset,Sigrid,Sigrid,Sigrid Undset,Sigrid Undset,Get,http://masterdataapi.nobelprize.org/2/laureate/601,laureate,application/json,1949-06-10,Lillehammer,Lillehammer,Lillehammer,Lillehammer,Lillehammer,Lillehammer,Europe,Norway,Norge,Norge,Norway,Norge,Norge,"Lillehammer, Norway","Lillehammer, Norge","Lillehammer, Norge",,,,,,,,,,,,,,,,,,,,,,,,,,,
800,male,680,"[{'affiliations': [{'city': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'cityNow': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Cambridge, MA, USA', 'no': 'Cambridge, MA, USA', 'se': 'Cambridge, MA, USA'}, 'name': {'en': 'Harvard University', 'no': 'Harvard University', 'se': 'Harvard University'}, 'nameNow': {'en': 'Harvard University'}}], 'awardYear': '1971', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1971', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development', 'se': 'för hans empiriskt baserade tolkning av ekonomisk tillväxt som lett till ny och fördjupad insikt i den ekonomiska och sociala strukturen och utvecklingsprocessen'}, 'portion': '1', 'prizeAmount': 450000, 'prizeAmountAdjusted': 3321850, 'prizeStatus': 'received', 'sortOrder': '1'}]",1901-04-30,Pinsk,Pinsk,Pinsk,Pinsk,Pinsk,Pinsk,Europe,Russian Empire,Det russiske imperiet,Kejsardömet Ryssland,Belarus,Hviterussland,Vitryssland,"Pinsk, Russian Empire (now Belarus)","Pinsk, Det russiske imperiet (nå Hviterussland)","Pinsk, Kejsardömet Ryssland (nu Vitryssland)",Kuznets,Kuznets,Simon Kuznets,Simon Kuznets,Simon,Simon,Simon Kuznets,Simon Kuznets,Get,http://masterdataapi.nobelprize.org/2/laureate/680,laureate,application/json,1985-07-08,"Cambridge, MA","Cambridge, MA","Cambridge, MA","Cambridge, MA","Cambridge, MA","Cambridge, MA",North America,USA,USA,USA,USA,USA,USA,"Cambridge, MA, USA","Cambridge, MA, USA","Cambridge, MA, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
801,male,125,"[{'affiliations': [{'city': {'en': 'Geneva', 'no': 'Genève', 'se': 'Genève'}, 'cityNow': {'en': 'Geneva', 'no': 'Genève', 'se': 'Genève'}, 'country': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'countryNow': {'en': 'Switzerland', 'no': 'Sveits', 'se': 'Schweiz'}, 'locationString': {'en': 'Geneva, Switzerland', 'no': 'Genève, Sveits', 'se': 'Genève, Schweiz'}, 'name': {'en': 'CERN', 'no': 'CERN', 'se': 'CERN'}, 'nameNow': {'en': 'CERN'}}], 'awardYear': '1984', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'dateAwarded': '1984-10-17', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1984', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction', 'se': 'för deras avgörande insatser i det stora projekt, som lett till upptäckten av fältpartiklarna W och Z, förmedlare av svag växelverkan'}, 'portion': '1/2', 'prizeAmount': 1650000, 'prizeAmountAdjusted': 3782090, 'prizeStatus': 'received', 'sortOrder': '2'}]",1925-11-24,the Hague,Haag,Haag,the Hague,Haag,Haag,Europe,the Netherlands,Nederland,Nederländerna,the Netherlands,Nederland,Nederländerna,"the Hague, the Netherlands","Haag, Nederland","Haag, Nederländerna",van der Meer,van der Meer,Simon van der Meer,Simon van der Meer,Simon,Simon,Simon van der Meer,Simon van der Meer,Get,http://masterdataapi.nobelprize.org/2/laureate/125,laureate,application/json,2011-03-04,Geneva,Genève,Genève,Geneva,Genève,Genève,Europe,Switzerland,Sveits,Schweiz,Switzerland,Sveits,Schweiz,"Geneva, Switzerland","Genève, Sveits","Genève, Schweiz",,,,,,,,,,,,,,,,,,,,,,,,,,,
802,male,84,"[{'affiliations': [{'city': {'en': 'Tokyo', 'no': 'Tokyo', 'se': 'Tokyo'}, 'cityNow': {'en': 'Tokyo', 'no': 'Tokyo', 'se': 'Tokyo'}, 'country': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'countryNow': {'en': 'Japan', 'no': 'Japan', 'se': 'Japan'}, 'locationString': {'en': 'Tokyo, Japan', 'no': 'Tokyo, Japan', 'se': 'Tokyo, Japan'}, 'name': {'en': 'Tokyo University of Education', 'no': 'Tokyo University of Education', 'se': 'Tokyo University of Education'}, 'nameNow': {'en': 'Tokyo University of Education'}}], 'awardYear': '1965', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1965', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles', 'se': 'för deras fundamentala insats inom kvantelektrodynamiken, med djupgående konsekvenser för elementarpartikelfysiken'}, 'portion': '1/3', 'prizeAmount': 282000, 'prizeAmountAdjusted': 2782895, 'prizeStatus': 'received', 'sortOrder': '1'}]",1906-03-31,Kyoto,Kyoto,Kyoto,Kyoto,Kyoto,Kyoto,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Kyoto, Japan","Kyoto, Japan","Kyoto, Japan",Tomonaga,Tomonaga,Sin-Itiro Tomonaga,Sin-Itiro Tomonaga,Sin-Itiro,Sin-Itiro,Sin-Itiro Tomonaga,Sin-Itiro Tomonaga,Get,http://masterdataapi.nobelprize.org/2/laureate/84,laureate,application/json,1979-07-08,Tokyo,Tokyo,Tokyo,Tokyo,Tokyo,Tokyo,Asia,Japan,Japan,Japan,Japan,Japan,Japan,"Tokyo, Japan","Tokyo, Japan","Tokyo, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,
803,male,603,"[{'awardYear': '1930', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1930', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters', 'se': 'för hans starka och levande skildringskonst, med typskapande förmåga, med kvickhet och humor'}, 'portion': '1', 'prizeAmount': 172947, 'prizeAmountAdjusted': 5066807, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'USA', 'no': 'USA', 'se': 'USA'}}], 'sortOrder': '1'}]",1885-02-07,"Sauk Centre, MN","Sauk Centre, MN","Sauk Centre, MN","Sauk Centre, MN","Sauk Centre, MN","Sauk Centre, MN",North America,USA,USA,USA,USA,USA,USA,"Sauk Centre, MN, USA","Sauk Centre, MN, USA","Sauk Centre, MN, USA",Lewis,Lewis,Sinclair Lewis,Sinclair Lewis,Sinclair,Sinclair,Sinclair Lewis,Sinclair Lewis,Get,http://masterdataapi.nobelprize.org/2/laureate/603,laureate,application/json,1951-01-10,Rome,Roma,Rom,Rome,Roma,Rom,Europe,Italy,Italia,Italien,Italy,Italia,Italien,"Rome, Italy","Roma, Italia","Rom, Italien",,,,,,,,,,,,,,,,,,,,,,,,,,,
804,male,339,"[{'affiliations': [{'city': {'en': 'London', 'no': 'London', 'se': 'London'}, 'cityNow': {'en': 'London', 'no': 'London', 'se': 'London'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'London, United Kingdom', 'no': 'London, Storbritannia', 'se': 'London, Storbritannien'}, 'name': {'en': 'London University', 'no': 'London University', 'se': 'London University'}, 'nameNow': {'en': 'London University'}}], 'awardYear': '1945', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1945', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for the discovery of penicillin and its curative effect in various infectious diseases', 'se': 'för upptäckten av penicillinet och dess botande verkan vid olika infektionssjukdomar'}, 'portion': '1/3', 'prizeAmount': 121333, 'prizeAmountAdjusted': 2499993, 'prizeStatus': 'received', 'sortOrder': '1'}]",1881-08-06,Lochfield,Lochfield,Lochfield,Lochfield,Lochfield,Lochfield,Europe,Scotland,Skottland,Skottland,Scotland,Skottland,Skottland,"Lochfield, Scotland","Lochfield, Skottland","Lochfield, Skottland",Fleming,Fleming,Sir Alexander Fleming,Sir Alexander Fleming,Sir Alexander,Sir Alexander,Sir Alexander Fleming,Sir Alexander Fleming,Get,http://masterdataapi.nobelprize.org/2/laureate/339,laureate,application/json,1955-03-11,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
805,male,693,"[{'affiliations': [{'city': {'en': 'Princeton, NJ', 'no': 'Princeton, NJ', 'se': 'Princeton, NJ'}, 'cityNow': {'en': 'Princeton, NJ', 'no': 'Princeton, NJ', 'se': 'Princeton, NJ'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Princeton, NJ, USA', 'no': 'Princeton, NJ, USA', 'se': 'Princeton, NJ, USA'}, 'name': {'en': 'Princeton University', 'no': 'Princeton University', 'se': 'Princeton University'}, 'nameNow': {'en': 'Princeton University'}}], 'awardYear': '1979', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'dateAwarded': '1979-10-16', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1979', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their pioneering research into economic development research with particular consideration of the problems of developing countries', 'se': 'för deras pionjärarbeten inom ekonomisk utvecklingsforskning med särskild hänsyn till u-ländernas problem'}, 'portion': '1/2', 'prizeAmount': 800000, 'prizeAmountAdjusted': 2988048, 'prizeStatus': 'received', 'sortOrder': '2'}]",1915-01-23,Castries,Castries,Castries,Castries,Castries,Castries,North America,British West Indies,britiske Karibia,Brittiska Västindien,Saint Lucia,Saint Lucia,Saint Lucia,"Castries, British West Indies (now Saint Lucia)","Castries, britiske Karibia (nå Saint Lucia)","Castries, Brittiska Västindien (nu Saint Lucia)",Lewis,Lewis,Sir Arthur Lewis,Sir Arthur Lewis,Sir Arthur,Sir Arthur,Sir Arthur Lewis,Sir Arthur Lewis,Get,http://masterdataapi.nobelprize.org/2/laureate/693,laureate,application/json,1991-06-15,Bridgetown,Bridgetown,Bridgetown,Bridgetown,Bridgetown,Bridgetown,North America,Barbados,Barbados,Barbados,Barbados,Barbados,Barbados,"Bridgetown, Barbados","Bridgetown, Barbados","Bridgetown, Barbados",,,,,,,,,,,,,,,,,,,,,,,,,,,
806,male,488,"[{'awardYear': '1925', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'dateAwarded': '1926-12-10', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1925', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his crucial role in bringing about the Locarno Treaty', 'no': 'for sin avgjørende rolle i arbeidet med Locarnotraktaten'}, 'portion': '1/2', 'prizeAmount': 118165, 'prizeAmountAdjusted': 3211005, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}}], 'sortOrder': '1'}]",1863-10-16,Birmingham,Birmingham,Birmingham,Birmingham,Birmingham,Birmingham,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"Birmingham, United Kingdom","Birmingham, Storbritannia","Birmingham, Storbritannien",Chamberlain,Chamberlain,Sir Austen Chamberlain,Sir Austen Chamberlain,Sir Austen,Sir Austen,Sir Austen Chamberlain,Sir Austen Chamberlain,Get,http://masterdataapi.nobelprize.org/2/laureate/488,laureate,application/json,1937-03-16,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
807,male,394,"[{'affiliations': [{'city': {'en': 'London', 'no': 'London', 'se': 'London'}, 'cityNow': {'en': 'London', 'no': 'London', 'se': 'London'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'London, United Kingdom', 'no': 'London, Storbritannia', 'se': 'London, Storbritannien'}, 'name': {'en': 'University College', 'no': 'University College', 'se': 'University College'}, 'nameNow': {'en': 'University College'}}], 'awardYear': '1970', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'dateAwarded': '1970-10-15', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1970', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation', 'se': 'för deras upptäckter rörande signalsubstanser i nervcellernas kontaktorgan och mekanismerna för deras upplagring, frisättning och inaktivering'}, 'portion': '1/3', 'prizeAmount': 400000, 'prizeAmountAdjusted': 3177966, 'prizeStatus': 'received', 'sortOrder': '1'}]",1911-03-26,Leipzig,Leipzig,Leipzig,Leipzig,Leipzig,Leipzig,Europe,Germany,Tyskland,Tyskland,Germany,Tyskland,Tyskland,"Leipzig, Germany","Leipzig, Tyskland","Leipzig, Tyskland",Katz,Katz,Sir Bernard Katz,Sir Bernard Katz,Sir Bernard,Sir Bernard,Sir Bernard Katz,Sir Bernard Katz,Get,http://masterdataapi.nobelprize.org/2/laureate/394,laureate,application/json,2003-04-20,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
808,male,37,"[{'affiliations': [{'city': {'en': 'Calcutta', 'no': 'Calcutta', 'se': 'Calcutta'}, 'cityNow': {'en': 'Calcutta', 'no': 'Calcutta', 'se': 'Calcutta'}, 'country': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'countryNow': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'locationString': {'en': 'Calcutta, India', 'no': 'Calcutta, India', 'se': 'Calcutta, Indien'}, 'name': {'en': 'Calcutta University', 'no': 'Calcutta University', 'se': 'Calcutta University'}, 'nameNow': {'en': 'Calcutta University'}}], 'awardYear': '1930', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1930', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his work on the scattering of light and for the discovery of the effect named after him', 'se': 'för hans arbeten angående ljusets diffusion och för upptäckten av den efter honom uppkallade effekten'}, 'portion': '1', 'prizeAmount': 172947, 'prizeAmountAdjusted': 5066807, 'prizeStatus': 'received', 'sortOrder': '1'}]",1888-11-07,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,Asia,India,India,Indien,India,India,Indien,"Tiruchirappalli, India","Tiruchirappalli, India","Tiruchirappalli, Indien",Raman,Raman,Sir Chandrasekhara Venkata Raman,Sir Chandrasekhara Venkata Raman,Sir Chandrasekhara Venkata,Sir Chandrasekhara Venkata,Sir Chandrasekhara Venkata Raman,Sir Chandrasekhara Venkata Raman,Get,http://masterdataapi.nobelprize.org/2/laureate/37,laureate,application/json,1970-11-21,Bangalore,Bangalore,Bangalore,Bangalore,Bangalore,Bangalore,Asia,India,India,Indien,India,India,Indien,"Bangalore, India","Bangalore, India","Bangalore, Indien",,,,,,,,,,,,,,,,,,,,,,,,,,,
809,male,323,"[{'affiliations': [{'city': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford'}, 'cityNow': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'Oxford, United Kingdom', 'no': 'Oxford, Storbritannia', 'se': 'Oxford, Storbritannien'}, 'name': {'en': 'University of Oxford', 'no': 'University of Oxford', 'se': 'University of Oxford'}, 'nameNow': {'en': 'University of Oxford'}}], 'awardYear': '1932', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1932', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their discoveries regarding the functions of neurons', 'se': 'för deras upptäckter rörande neuronets funktioner'}, 'portion': '1/2', 'prizeAmount': 171753, 'prizeAmountAdjusted': 5279293, 'prizeStatus': 'received', 'sortOrder': '1'}]",1857-11-27,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",Sherrington,Sherrington,Sir Charles Scott Sherrington,Sir Charles Scott Sherrington,Sir Charles,Sir Charles,Sir Charles Sherrington,Sir Charles Sherrington,Get,http://masterdataapi.nobelprize.org/2/laureate/323,laureate,application/json,1952-03-04,Eastbourne,Eastbourne,Eastbourne,Eastbourne,Eastbourne,Eastbourne,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"Eastbourne, United Kingdom","Eastbourne, Storbritannia","Eastbourne, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
810,male,219,"[{'affiliations': [{'city': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford'}, 'cityNow': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'locationString': {'en': 'Oxford, United Kingdom', 'no': 'Oxford, Storbritannia', 'se': 'Oxford, Storbritannien'}, 'name': {'en': 'University of Oxford', 'no': 'University of Oxford', 'se': 'University of Oxford'}, 'nameNow': {'en': 'University of Oxford'}}], 'awardYear': '1956', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1956', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their researches into the mechanism of chemical reactions', 'se': 'för deras undersökningar över kemiska reaktioners mekanism'}, 'portion': '1/2', 'prizeAmount': 200123, 'prizeAmountAdjusted': 2699501, 'prizeStatus': 'received', 'sortOrder': '1'}]",1897-05-19,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",Hinshelwood,Hinshelwood,Sir Cyril Norman Hinshelwood,Sir Cyril Norman Hinshelwood,Sir Cyril,Sir Cyril,Sir Cyril Hinshelwood,Sir Cyril Hinshelwood,Get,http://masterdataapi.nobelprize.org/2/laureate/219,laureate,application/json,1967-10-09,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",,,,,,,,,,,,,,,,,,,,,,,,,,,
